type,name,login,event
IssuesEvent,suvroc/ContrastCards,dependabot[bot],"""closed"""
IssuesEvent,suvroc/ContrastCards,dependabot[bot],"""closed"""
IssuesEvent,suvroc/ContrastCards,dependabot[bot],"""closed"""
IssuesEvent,suvroc/ContrastCards,dependabot[bot],"""closed"""
IssuesEvent,suvroc/ContrastCards,dependabot[bot],"""closed"""
IssuesEvent,suvroc/ContrastCards,dependabot[bot],"""opened"""
IssuesEvent,suvroc/ContrastCards,dependabot[bot],"""opened"""
IssuesEvent,suvroc/ContrastCards,dependabot[bot],"""opened"""
IssuesEvent,suvroc/ContrastCards,dependabot[bot],"""opened"""
IssuesEvent,suvroc/ContrastCards,dependabot[bot],"""opened"""
IssuesEvent,suvroc/ContrastCards,dependabot[bot],"""closed"""
IssuesEvent,suvroc/ContrastCards,dependabot[bot],"""opened"""
IssuesEvent,suvroc/ContrastCards,dependabot[bot],"""closed"""
IssuesEvent,suvroc/ContrastCards,dependabot[bot],"""closed"""
IssuesEvent,suvroc/ContrastCards,dependabot[bot],"""opened"""
IssuesEvent,suvroc/ContrastCards,dependabot[bot],"""closed"""
IssuesEvent,suvroc/ContrastCards,dependabot[bot],"""opened"""
IssuesEvent,suvroc/ContrastCards,dependabot[bot],"""closed"""
IssuesEvent,suvroc/ContrastCards,dependabot[bot],"""closed"""
IssuesEvent,suvroc/ContrastCards,dependabot[bot],"""opened"""
IssuesEvent,suvroc/ContrastCards,dependabot[bot],"""closed"""
IssuesEvent,suvroc/ContrastCards,dependabot[bot],"""closed"""
IssuesEvent,suvroc/ContrastCards,dependabot[bot],"""opened"""
IssuesEvent,suvroc/ContrastCards,dependabot[bot],"""opened"""
IssuesEvent,suvroc/ContrastCards,dependabot[bot],"""opened"""
IssuesEvent,suvroc/ContrastCards,dependabot[bot],"""closed"""
IssuesEvent,suvroc/ContrastCards,dependabot[bot],"""closed"""
IssuesEvent,suvroc/ContrastCards,dependabot[bot],"""closed"""
IssuesEvent,suvroc/ContrastCards,dependabot[bot],"""opened"""
IssuesEvent,suvroc/ContrastCards,dependabot[bot],"""opened"""
IssuesEvent,suvroc/ContrastCards,dependabot[bot],"""opened"""
IssuesEvent,suvroc/ContrastCards,dependabot[bot],"""closed"""
IssuesEvent,suvroc/ContrastCards,dependabot[bot],"""closed"""
IssuesEvent,suvroc/ContrastCards,dependabot[bot],"""opened"""
IssuesEvent,suvroc/ContrastCards,dependabot[bot],"""closed"""
IssuesEvent,suvroc/ContrastCards,dependabot[bot],"""opened"""
IssuesEvent,suvroc/ContrastCards,dependabot[bot],"""opened"""
IssuesEvent,suvroc/ContrastCards,dependabot[bot],"""closed"""
IssuesEvent,suvroc/ContrastCards,dependabot[bot],"""closed"""
IssuesEvent,suvroc/ContrastCards,dependabot[bot],"""opened"""
IssuesEvent,suvroc/ContrastCards,dependabot[bot],"""opened"""
IssuesEvent,suvroc/ContrastCards,dependabot[bot],"""opened"""
IssuesEvent,suvroc/ContrastCards,dependabot[bot],"""opened"""
IssuesEvent,suvroc/ContrastCards,dependabot[bot],"""closed"""
IssuesEvent,suvroc/ContrastCards,dependabot[bot],"""opened"""
IssuesEvent,suvroc/ContrastCards,dependabot[bot],"""closed"""
IssuesEvent,suvroc/ContrastCards,dependabot[bot],"""closed"""
IssuesEvent,suvroc/ContrastCards,dependabot[bot],"""closed"""
IssuesEvent,suvroc/ContrastCards,dependabot[bot],"""closed"""
IssuesEvent,suvroc/ContrastCards,dependabot[bot],"""closed"""
IssuesEvent,autoupdatechecker/fluffy-octo-guide,dependabot[bot],"""opened"""
IssuesEvent,Dough-su/dough-su.github.io,Dough-su,"""opened"""
IssuesEvent,Dough-su/dough-su.github.io,Dough-su,"""opened"""
IssuesEvent,Naomath/SokutanSupport,Naomath,"""opened"""
IssuesEvent,Naomath/SokutanSupport,Naomath,"""opened"""
IssuesEvent,azxca1731/react-calenpicker,rhdtl78,"""opened"""
IssuesEvent,nilsteampassnet/TeamPass,kirkmcdaniel,"""closed"""
IssuesEvent,nilsteampassnet/TeamPass,kirkmcdaniel,"""opened"""
IssuesEvent,autotester-one/integration-tests-54202,autotester-one,"""opened"""
IssuesEvent,autotester-one/integration-tests-54202,autotester-one,"""opened"""
IssuesEvent,autotester-one/integration-tests-54202,autotester-one,"""opened"""
IssuesEvent,autotester-one/integration-tests-59488,autotester-one,"""opened"""
IssuesEvent,autotester-one/integration-tests-7526,autotester-one,"""opened"""
IssuesEvent,autotester-one/integration-tests-58047,autotester-one,"""opened"""
IssuesEvent,autotester-one/integration-tests-58047,autotester-one,"""opened"""
IssuesEvent,autotester-one/integration-tests-58047,autotester-one,"""opened"""
IssuesEvent,autotester-one/integration-tests-94228,autotester-one,"""opened"""
IssuesEvent,autotester-one/integration-tests-59157,autotester-one,"""opened"""
IssuesEvent,toonarmycaptain/dionysus,toonarmycaptain,"""opened"""
IssuesEvent,CameronMcDougall/dotnetproject,CameronMcDougall,"""opened"""
IssuesEvent,CameronMcDougall/dotnetproject,CameronMcDougall,"""opened"""
IssuesEvent,GoLangsam/GoLangsam.github.io,GoLangsam,"""opened"""
IssuesEvent,FlyingPikachu/Quests,trungbmt,"""opened"""
IssuesEvent,nordic96/TempPiApp,nordic96,"""opened"""
IssuesEvent,nordic96/TempPiApp,nordic96,"""opened"""
IssuesEvent,nordic96/TempPiApp,nordic96,"""closed"""
IssuesEvent,pradel/react-responsive-modal,H27-VEN,"""opened"""
IssuesEvent,AlexeyAB/darknet,VellalaVineethKumar,"""closed"""
IssuesEvent,jgsqware/clairctl,teja0957,"""opened"""
IssuesEvent,cerberussg/RubyPython-More,cerberussg,"""opened"""
IssuesEvent,XndroidDev/Xndroid,XndroidDev,"""closed"""
IssuesEvent,XndroidDev/Xndroid,XndroidDev,"""closed"""
IssuesEvent,XndroidDev/Xndroid,XndroidDev,"""closed"""
IssuesEvent,XndroidDev/Xndroid,XndroidDev,"""closed"""
IssuesEvent,cnscorpions/local-weather-app,cnscorpions,"""opened"""
IssuesEvent,PersonTheCat/ore_stone_variants,PersonTheCat,"""closed"""
IssuesEvent,fishdavidson/pedigree.js,fishdavidson,"""opened"""
IssuesEvent,ssi-qa/TestSSI,ssi-qa,"""opened"""
IssuesEvent,ssi-qa/TestSSI,ssi-qa,"""opened"""
IssuesEvent,ssi-qa/TestSSI,ssi-qa,"""opened"""
IssuesEvent,MOAMiner/MOAMiner,Majocchi,"""opened"""
IssuesEvent,mc-jt9/ProjectVibrantJourneys,xkforce,"""opened"""
IssuesEvent,sienori/Tab-Session-Manager,RobertAb1,"""opened"""
IssuesEvent,1465799166/1465799166.github.io,1465799166,"""opened"""
IssuesEvent,1465799166/1465799166.github.io,1465799166,"""closed"""
IssuesEvent,1465799166/1465799166.github.io,1465799166,"""reopened"""
IssuesEvent,anGie44/theOffice-api,B-Lemke,"""opened"""
IssuesEvent,Veil-Project/veil,ianGre,"""closed"""
IssuesEvent,soheldef123/test,soheldef123,"""opened"""
IssuesEvent,soheldef123/test,soheldef123,"""opened"""
IssuesEvent,sorha/P6-SnowTricks,sorha,"""opened"""
IssuesEvent,sorha/P6-SnowTricks,sorha,"""opened"""
IssuesEvent,sorha/P6-SnowTricks,sorha,"""opened"""
IssuesEvent,sorha/P6-SnowTricks,sorha,"""opened"""
IssuesEvent,sorha/P6-SnowTricks,sorha,"""opened"""
IssuesEvent,sorha/P6-SnowTricks,sorha,"""opened"""
IssuesEvent,sorha/P6-SnowTricks,sorha,"""opened"""
IssuesEvent,serenascalzi/php-mysql,serenascalzi,"""opened"""
IssuesEvent,serenascalzi/php-mysql,serenascalzi,"""opened"""
IssuesEvent,serenascalzi/php-mysql,serenascalzi,"""opened"""
IssuesEvent,serenascalzi/php-mysql,serenascalzi,"""opened"""
IssuesEvent,serenascalzi/php-mysql,serenascalzi,"""opened"""
IssuesEvent,serenascalzi/php-mysql,serenascalzi,"""opened"""
IssuesEvent,serenascalzi/php-mysql,serenascalzi,"""opened"""
IssuesEvent,serenascalzi/php-mysql,serenascalzi,"""opened"""
IssuesEvent,serenascalzi/php-mysql,serenascalzi,"""opened"""
IssuesEvent,Nancy-Chauhan/HDMI-Color-Bar-,Nancy-Chauhan,"""opened"""
IssuesEvent,adamdadd/naughts_and_crosses,adamdadd,"""closed"""
IssuesEvent,JCCDex/jcc_wallet,JCCDex,"""opened"""
IssuesEvent,jlippold/tweakCompatible,tweakCompatible-bot,"""closed"""
IssuesEvent,jlippold/tweakCompatible,tweakCompatible-bot,"""closed"""
IssuesEvent,jlippold/tweakCompatible,tweakCompatible-bot,"""closed"""
IssuesEvent,jlippold/tweakCompatible,tweakCompatible-bot,"""closed"""
IssuesEvent,jlippold/tweakCompatible,tweakCompatible-bot,"""closed"""
IssuesEvent,jlippold/tweakCompatible,tweakCompatible-bot,"""closed"""
IssuesEvent,jlippold/tweakCompatible,tweakCompatible-bot,"""closed"""
IssuesEvent,Avrilax/intro-html,github-learning-lab[bot],"""opened"""
IssuesEvent,Avrilax/enigmaofscience,github-learning-lab[bot],"""closed"""
IssuesEvent,bonvoyaq/github-slideshow,github-learning-lab[bot],"""opened"""
IssuesEvent,TharunThabeti/github-slideshow,github-learning-lab[bot],"""opened"""
IssuesEvent,ghll1/github-slideshow,github-learning-lab[bot],"""opened"""
IssuesEvent,Peter-Chou/merge-conflict,github-learning-lab[bot],"""opened"""
IssuesEvent,AnkitKumarSharma501/github-slideshow,github-learning-lab[bot],"""opened"""
IssuesEvent,alice1zuo/getting-started-github-apps,github-learning-lab[bot],"""opened"""
IssuesEvent,alice1zuo/github-slideshow,github-learning-lab[bot],"""opened"""
IssuesEvent,bingsu/github-slideshow,github-learning-lab[bot],"""opened"""
IssuesEvent,erpalma/lenovo-throttling-fix,c-edw,"""closed"""
IssuesEvent,bblanchon/pdfium-binaries,diuming,"""opened"""
IssuesEvent,KevinOConnor/klipper,Scottbg1,"""opened"""
IssuesEvent,jesseduffield/lazygit,SukkaW,"""opened"""
IssuesEvent,laster18/radicha-app,hiroakiaoba,"""closed"""
IssuesEvent,jlippold/tweakCompatible,joek1ng4312,"""opened"""
IssuesEvent,jlippold/tweakCompatible,joek1ng4312,"""opened"""
IssuesEvent,jlippold/tweakCompatible,joek1ng4312,"""opened"""
IssuesEvent,jlippold/tweakCompatible,joek1ng4312,"""opened"""
IssuesEvent,jlippold/tweakCompatible,joek1ng4312,"""opened"""
IssuesEvent,ElenaShadskaja/tutorials,DevRelations3,"""opened"""
IssuesEvent,ElenaShadskaja/tutorials,DevRelations3,"""opened"""
IssuesEvent,ElenaShadskaja/tutorials,DevRelations3,"""opened"""
IssuesEvent,ElenaShadskaja/tutorials,DevRelations3,"""opened"""
IssuesEvent,ElenaShadskaja/tutorials,DevRelations3,"""opened"""
IssuesEvent,ElenaShadskaja/tutorials,DevRelations3,"""opened"""
IssuesEvent,ElenaShadskaja/tutorials,DevRelations3,"""opened"""
IssuesEvent,ElenaShadskaja/tutorials,DevRelations3,"""opened"""
IssuesEvent,ElenaShadskaja/tutorials,DevRelations3,"""opened"""
IssuesEvent,ElenaShadskaja/tutorials,DevRelations3,"""opened"""
IssuesEvent,ElenaShadskaja/tutorials,DevRelations3,"""opened"""
IssuesEvent,Progressive335/Progressive335,silverech0,"""opened"""
IssuesEvent,yeongyeonkim/Web-Programming-Basis,yeongyeonkim,"""opened"""
IssuesEvent,omarroth/invidious,gjhklfdsa,"""opened"""
IssuesEvent,WangNingkai/OLAINDEX,clmcconnel,"""opened"""
IssuesEvent,CompuIves/codesandbox-client,1NCUBE,"""opened"""
IssuesEvent,rohme/EnjoyFishing,Farlence,"""opened"""
IssuesEvent,ushachengan/sfg-pet-clinic,ushachengan,"""closed"""
IssuesEvent,ushachengan/sfg-pet-clinic,ushachengan,"""opened"""
IssuesEvent,ushachengan/sfg-pet-clinic,ushachengan,"""opened"""
IssuesEvent,ushachengan/sfg-pet-clinic,ushachengan,"""opened"""
IssuesEvent,ushachengan/sfg-pet-clinic,ushachengan,"""opened"""
IssuesEvent,Daveyx0/PrimitiveMobs,pmcma2271,"""opened"""
IssuesEvent,MrRical/test,MrRical,"""closed"""
IssuesEvent,ghll1/github-slideshow,ghll1,"""closed"""
IssuesEvent,muldjord/skyscraper,scthirouin,"""opened"""
IssuesEvent,dimok789/homebrew_launcher,FreekinHardge,"""opened"""
IssuesEvent,smeighan/xLights,bobswinterwonderland,"""opened"""
IssuesEvent,ChrisKnott/Eel,whittyusername621,"""opened"""
IssuesEvent,4Kaylum/MarriageBot,PaintYouDork,"""opened"""
IssuesEvent,DIYgod/RSSHub,tmdjiuji,"""opened"""
IssuesEvent,chef/omnitruck,Learath,"""opened"""
IssuesEvent,apache/incubator-skywalking,geercode,"""opened"""
IssuesEvent,angular/material2,kordeviant,"""opened"""
IssuesEvent,mysociety/verification-pages,dependabot[bot],"""opened"""
IssuesEvent,opencart/opencart,danielkerr,"""closed"""
IssuesEvent,etailer/polipay,dependabot[bot],"""opened"""
IssuesEvent,openstreetmap/iD,bhousel,"""closed"""
IssuesEvent,vmware/clarity,muruganG,"""opened"""
IssuesEvent,vmware/purser,kreddyj,"""closed"""
IssuesEvent,rstudio/rticles,kevinykuo,"""opened"""
IssuesEvent,alphagov/publishing-api,dependabot[bot],"""opened"""
IssuesEvent,alphagov/content-data-admin,dependabot[bot],"""opened"""
IssuesEvent,auraphp/Aura.Filter,harikt,"""closed"""
IssuesEvent,Comcast/compass-csscss,dependabot[bot],"""opened"""
IssuesEvent,Comcast/compass-csscss,dependabot[bot],"""opened"""
IssuesEvent,Comcast/compass-csscss,dependabot[bot],"""closed"""
IssuesEvent,dwango/UniVRM,DemonRem,"""opened"""
IssuesEvent,gocardless/callcredit-ruby,dependabot[bot],"""opened"""
IssuesEvent,gocardless/callcredit-ruby,dependabot[bot],"""opened"""
IssuesEvent,gocardless/callcredit-ruby,dependabot[bot],"""closed"""
IssuesEvent,gocardless/companies-house-rest,dependabot[bot],"""opened"""
IssuesEvent,gocardless/companies-house-rest,dependabot[bot],"""opened"""
IssuesEvent,gocardless/companies-house-rest,dependabot[bot],"""closed"""
IssuesEvent,gocardless/rspec-que,dependabot[bot],"""opened"""
IssuesEvent,gocardless/rspec-que,dependabot[bot],"""opened"""
IssuesEvent,gocardless/rspec-que,dependabot[bot],"""closed"""
IssuesEvent,gocardless/oauth-demo,dependabot[bot],"""opened"""
IssuesEvent,gocardless/coach,dependabot[bot],"""opened"""
IssuesEvent,gocardless/coach,dependabot[bot],"""opened"""
IssuesEvent,gocardless/coach,dependabot[bot],"""closed"""
IssuesEvent,gocardless/statesman,dependabot[bot],"""opened"""
IssuesEvent,gocardless/statesman,dependabot[bot],"""opened"""
IssuesEvent,gocardless/statesman,dependabot[bot],"""closed"""
IssuesEvent,Sonarr/Sonarr,hr1232,"""opened"""
IssuesEvent,git-cola/git-cola,jimbo1qaz,"""opened"""
IssuesEvent,renocollective/member-portal,dependabot[bot],"""opened"""
IssuesEvent,OrchardCMS/OrchardCore,jasjae,"""opened"""
IssuesEvent,Atlantiss/BugTracker,wtRCH,"""closed"""
IssuesEvent,Atlantiss/NetherwingBugtracker,Novendar,"""closed"""
IssuesEvent,gitextensions/gitextensions,RussKie,"""closed"""
IssuesEvent,libretro/RetroArch,orbea,"""closed"""
IssuesEvent,fish-shell/fish-shell,imcaizheng,"""opened"""
IssuesEvent,alibaba/derrick,denverdino,"""closed"""
IssuesEvent,ministryofjustice/et-admin,dependabot[bot],"""opened"""
IssuesEvent,ministryofjustice/prison-visits-public,dependabot[bot],"""opened"""
IssuesEvent,theodi/octopub,dependabot[bot],"""opened"""
IssuesEvent,theodi/octopub,dependabot[bot],"""opened"""
IssuesEvent,theodi/octopub,dependabot[bot],"""closed"""
IssuesEvent,bitpay/copay,anatoli26,"""opened"""
IssuesEvent,minetest/minetest_game,paramat,"""opened"""
IssuesEvent,cdcssg/cdcssg.github.io,dependabot[bot],"""opened"""
IssuesEvent,cdcssg/cdcssg.github.io,dependabot[bot],"""opened"""
IssuesEvent,cdcssg/cdcssg.github.io,dependabot[bot],"""closed"""
IssuesEvent,Weasyl/weasyl,dependabot[bot],"""opened"""
IssuesEvent,jekyll/Utterson,dependabot[bot],"""opened"""
IssuesEvent,jekyll/Utterson,dependabot[bot],"""opened"""
IssuesEvent,jekyll/Utterson,dependabot[bot],"""closed"""
IssuesEvent,sugarlabs/sugar,quozl,"""closed"""
IssuesEvent,topcoderinc/pxCore,jmgasper,"""closed"""
IssuesEvent,NodeBB/NodeBB,barisusakli,"""closed"""
IssuesEvent,NodeBB/NodeBB,RoiEXLab,"""opened"""
IssuesEvent,publiclab/plots2,dependabot[bot],"""opened"""
IssuesEvent,rails-girls-summer-of-code/summer-of-code,dependabot[bot],"""opened"""
IssuesEvent,rails-girls-summer-of-code/summer-of-code,dependabot[bot],"""opened"""
IssuesEvent,rails-girls-summer-of-code/summer-of-code,dependabot[bot],"""closed"""
IssuesEvent,AgileVentures/WebsiteOne,dependabot[bot],"""opened"""
IssuesEvent,AgileVentures/MetPlus_PETS,dependabot[bot],"""opened"""
IssuesEvent,AgileVentures/MetPlus_PETS,dependabot[bot],"""opened"""
IssuesEvent,AgileVentures/MetPlus_PETS,dependabot[bot],"""opened"""
IssuesEvent,AgileVentures/MetPlus_PETS,dependabot[bot],"""opened"""
IssuesEvent,AgileVentures/MetPlus_PETS,dependabot[bot],"""closed"""
IssuesEvent,AgileVentures/MetPlus_PETS,dependabot[bot],"""opened"""
IssuesEvent,AgileVentures/MetPlus_PETS,dependabot[bot],"""closed"""
IssuesEvent,AgileVentures/MetPlus_PETS,dependabot[bot],"""opened"""
IssuesEvent,AgileVentures/MetPlus_PETS,dependabot[bot],"""closed"""
IssuesEvent,AgileVentures/MetPlus_PETS,dependabot[bot],"""closed"""
IssuesEvent,AgileVentures/MetPlus_PETS,dependabot[bot],"""closed"""
IssuesEvent,ZeroK-RTS/CrashReports,Chobbyla,"""opened"""
IssuesEvent,ZeroK-RTS/CrashReports,Chobbyla,"""opened"""
IssuesEvent,ZeroK-RTS/CrashReports,Chobbyla,"""opened"""
IssuesEvent,openpolitics/openpolitics.github.io,dependabot[bot],"""opened"""
IssuesEvent,openpolitics/groupthink,dependabot[bot],"""opened"""
IssuesEvent,the-control-group/voyager,SHSharkar,"""closed"""
IssuesEvent,arrayfire/arrayfire,9prady9,"""closed"""
IssuesEvent,DEFRA/waste-carriers-back-office,dependabot[bot],"""opened"""
IssuesEvent,DEFRA/waste-carriers-back-office,dependabot[bot],"""opened"""
IssuesEvent,DEFRA/waste-carriers-back-office,dependabot[bot],"""opened"""
IssuesEvent,DEFRA/waste-carriers-back-office,dependabot[bot],"""opened"""
IssuesEvent,DEFRA/waste-carriers-back-office,dependabot[bot],"""closed"""
IssuesEvent,DEFRA/waste-carriers-back-office,dependabot[bot],"""closed"""
IssuesEvent,DEFRA/waste-carriers-back-office,dependabot[bot],"""closed"""
IssuesEvent,SouthEugeneRoboticsTeam/vision,andrewda,"""opened"""
IssuesEvent,SouthEugeneRoboticsTeam/vision,andrewda,"""closed"""
IssuesEvent,Microsoft/TypeScript,Kingwl,"""opened"""
IssuesEvent,Microsoft/TypeScript,Kingwl,"""closed"""
IssuesEvent,BSData/wh40k,WindstormSCR,"""closed"""
IssuesEvent,BSData/wh40k,WindstormSCR,"""closed"""
IssuesEvent,BSData/wh40k,WindstormSCR,"""closed"""
IssuesEvent,BSData/wh40k,WindstormSCR,"""closed"""
IssuesEvent,NetCommons3/NetCommons3,akagane99,"""opened"""
IssuesEvent,OfficeDev/ews-managed-api,rsrini83,"""opened"""
IssuesEvent,hvssle/onfido,dependabot[bot],"""opened"""
IssuesEvent,hvssle/onfido,dependabot[bot],"""opened"""
IssuesEvent,hvssle/onfido,dependabot[bot],"""closed"""
IssuesEvent,simple2d/simple2d,blacktm,"""closed"""
IssuesEvent,the-blue-alliance/the-blue-alliance-ios,ZachOrr,"""closed"""
IssuesEvent,the-blue-alliance/the-blue-alliance-ios,ZachOrr,"""closed"""
IssuesEvent,the-blue-alliance/the-blue-alliance-ios,ZachOrr,"""closed"""
IssuesEvent,mecha-cms/genome,salimromadhon,"""opened"""
IssuesEvent,tulibraries/tupress,dependabot[bot],"""opened"""
IssuesEvent,tulibraries/dplah,dependabot[bot],"""opened"""
IssuesEvent,tulibraries/dplah,dependabot[bot],"""opened"""
IssuesEvent,tulibraries/dplah,dependabot[bot],"""opened"""
IssuesEvent,tulibraries/dplah,dependabot[bot],"""opened"""
IssuesEvent,tulibraries/dplah,dependabot[bot],"""closed"""
IssuesEvent,tulibraries/dplah,dependabot[bot],"""opened"""
IssuesEvent,tulibraries/dplah,dependabot[bot],"""opened"""
IssuesEvent,tulibraries/dplah,dependabot[bot],"""closed"""
IssuesEvent,tulibraries/dplah,dependabot[bot],"""closed"""
IssuesEvent,tulibraries/dplah,dependabot[bot],"""opened"""
IssuesEvent,tulibraries/dplah,dependabot[bot],"""closed"""
IssuesEvent,tulibraries/dplah,dependabot[bot],"""closed"""
IssuesEvent,tulibraries/dplah,dependabot[bot],"""closed"""
IssuesEvent,24pullrequests/contribulator,dependabot[bot],"""opened"""
IssuesEvent,24pullrequests/contribulator,dependabot[bot],"""opened"""
IssuesEvent,24pullrequests/contribulator,dependabot[bot],"""closed"""
IssuesEvent,SomethingNewUK/somethingnewuk.github.io,dependabot[bot],"""opened"""
IssuesEvent,SomethingNewUK/somethingnewuk.github.io,dependabot[bot],"""opened"""
IssuesEvent,SomethingNewUK/somethingnewuk.github.io,dependabot[bot],"""closed"""
IssuesEvent,SomethingNewUK/redirector,dependabot[bot],"""opened"""
IssuesEvent,SomethingNewUK/redirector,dependabot[bot],"""opened"""
IssuesEvent,SomethingNewUK/redirector,dependabot[bot],"""closed"""
IssuesEvent,digitalchronos/website,dependabot[bot],"""opened"""
IssuesEvent,AdguardTeam/AdguardFilters,adguard-bot,"""opened"""
IssuesEvent,tesseract-ocr/tessdata_fast,imranakhter57,"""opened"""
IssuesEvent,appbaseio/reactivesearch,siddharthlatest,"""opened"""
IssuesEvent,adsbypasser/adsbypasser,callmenemo491,"""closed"""
IssuesEvent,engelsystem/engelsystem,uwap,"""opened"""
IssuesEvent,TheLycaeum/refcards,nibrahim,"""closed"""
IssuesEvent,pytest-dev/pytest,theunkn0wn1,"""opened"""
IssuesEvent,autokey/autokey,y2kbadbug,"""closed"""
IssuesEvent,dotnet/roslyn,sharwell,"""closed"""
IssuesEvent,mdtraj/mdtraj,PaulNobrega,"""opened"""
IssuesEvent,ai-coin/KafkaBlockchain,StephenLReed,"""closed"""
IssuesEvent,fsek/voting,dependabot[bot],"""opened"""
IssuesEvent,XX-net/XX-Net,chrisyue,"""closed"""
IssuesEvent,sensu-plugins/sensu-plugins-raid-checks,dependabot[bot],"""opened"""
IssuesEvent,sensu-plugins/sensu-plugins-raid-checks,dependabot[bot],"""opened"""
IssuesEvent,sensu-plugins/sensu-plugins-raid-checks,dependabot[bot],"""closed"""
IssuesEvent,sensu-plugins/sensu-plugins-tomcat,dependabot[bot],"""opened"""
IssuesEvent,sensu-plugins/sensu-plugins-tomcat,dependabot[bot],"""opened"""
IssuesEvent,sensu-plugins/sensu-extensions-influxdb2,dependabot[bot],"""opened"""
IssuesEvent,sensu-plugins/sensu-extensions-influxdb2,dependabot[bot],"""opened"""
IssuesEvent,sensu-plugins/sensu-extensions-influxdb2,dependabot[bot],"""opened"""
IssuesEvent,sensu-plugins/sensu-plugins-tomcat,dependabot[bot],"""closed"""
IssuesEvent,sensu-plugins/sensu-extensions-influxdb2,dependabot[bot],"""closed"""
IssuesEvent,sensu-plugins/sensu-extensions-influxdb2,dependabot[bot],"""closed"""
